sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux
915,2026-05-10,14,杭州,多云,0.5635,0.7146,29.16,0.0289,62.589,41128.09
916,2026-06-18,8,杭州,阴,0.8082,0.8685,19.62,0.1296,45.586,15878.26
917,2026-06-24,11,杭州,晴,0.0398,0.4672,25.65,0.0049,70.233,88007.9
918,2026-06-18,6,杭州,晴,0.0903,0.485,18.04,0.0083,17.336,49242.17
919,2026-06-16,18,杭州,阴,0.6701,0.6379,22.19,0.0531,17.304,12395.08
920,2026-04-24,18,杭州,阴,0.713,0.8303,24.48,0.0948,9.795,8405.43
921,2026-06-28,8,杭州,雨,0.895,0.7728,21.38,0.5683,45.492,9002.86
922,2026-04-09,17,杭州,多云,0.3125,0.7712,24.32,0.0203,21.684,30135.34
923,2026-05-09,9,杭州,晴,0.1004,0.4073,23.49,0.0135,53.751,86443.18
924,2026-06-05,15,杭州,阴,0.7242,0.8349,21.96,0.1244,56.302,19785.34
925,2026-05-31,16,杭州,阴,0.6874,0.6512,29.84,0.0402,44.784,19481.98
926,2026-06-30,10,杭州,多云,0.3883,0.5815,25.1,0.0748,64.943,46915.9
927,2026-05-14,9,杭州,阴,0.7449,0.8797,24.32,0.0902,54.386,18253.86
928,2026-05-23,12,杭州,多云,0.4715,0.7201,26.34,0.0518,70.946,44884.0
929,2026-06-28,17,杭州,晴,0.0759,0.3966,20.55,0.0168,32.135,66404.02
930,2026-04-18,11,杭州,晴,0.0676,0.3578,26.66,0.0047,65.317,94189.22
931,2026-04-10,17,杭州,晴,0.0756,0.6044,27.83,0.0131,21.947,57532.41
932,2026-05-11,15,杭州,晴,0.1127,0.4731,26.25,0.0032,54.013,80837.19
933,2026-05-29,8,杭州,多云,0.5348,0.7068,21.55,0.0636,44.619,35562.75
934,2026-04-07,13,杭州,晴,0.0813,0.5263,26.41,0.0177,63.724,90907.71
935,2026-04-02,14,杭州,多云,0.4506,0.703,26.42,0.0692,56.918,44686.08
936,2026-05-03,8,杭州,雨,0.8178,0.7331,18.83,0.2928,41.204,9619.33
937,2026-05-22,10,杭州,雨,0.9621,0.8384,25.27,0.5255,63.782,8284.16
938,2026-05-06,6,杭州,晴,0.0445,0.5633,14.02,0.0151,12.518,37196.9
939,2026-05-09,18,杭州,多云,0.6048,0.6411,25.67,0.0017,13.116,18706.42
940,2026-04-11,18,杭州,晴,0.072,0.3482,21.53,0.0082,6.333,26902.33
941,2026-06-01,18,杭州,晴,0.138,0.3549,32.56,0.0079,16.443,45332.18
942,2026-04-29,12,杭州,阴,0.7896,0.8204,28.22,0.1553,68.647,19230.4
943,2026-04-30,6,杭州,多云,0.5822,0.6896,17.04,0.0294,11.22,18440.16
944,2026-06-04,14,杭州,多云,0.3448,0.7773,31.29,0.007,64.652,52433.89
945,2026-06-18,14,杭州,晴,0.09,0.4011,29.77,0.0144,65.054,89772.26
946,2026-04-29,6,杭州,多云,0.6186,0.5725,14.93,0.0398,10.991,15240.19
947,2026-04-15,9,杭州,多云,0.2863,0.7044,19.93,0.0133,49.843,46703.45
948,2026-06-18,10,杭州,晴,0.208,0.4148,25.81,0.0096,65.054,83995.75
949,2026-05-18,16,杭州,晴,0.0113,0.3308,26.4,0.0165,43.454,81347.3
950,2026-06-26,15,杭州,多云,0.5916,0.4501,30.19,0.0129,56.667,37652.85
951,2026-05-09,15,杭州,晴,0.0086,0.4492,29.15,0.0007,53.751,81928.63
952,2026-04-28,9,杭州,阴,0.7319,0.7665,23.5,0.0923,52.122,19734.0
953,2026-04-18,11,杭州,阴,0.8124,0.7675,25.34,0.1091,65.317,18635.24
954,2026-06-25,12,杭州,阴,0.7693,0.7059,27.4,0.0046,71.98,19015.29
955,2026-04-09,12,杭州,晴,0.2083,0.3211,26.38,0.0181,66.03,85079.65
956,2026-05-01,8,杭州,晴,0.132,0.4563,18.68,0.0061,40.851,72707.1
957,2026-04-11,12,杭州,晴,0.0879,0.3229,27.41,0.0192,66.311,89793.22
958,2026-06-12,7,杭州,雨,0.8791,0.944,23.46,0.3235,32.103,7632.14
959,2026-06-17,11,杭州,晴,0.1372,0.5896,27.58,0.0047,70.224,88906.45
960,2026-04-24,17,杭州,多云,0.4824,0.5061,30.66,0.0398,25.375,27710.86
961,2026-04-06,8,杭州,多云,0.3258,0.555,16.2,0.0136,35.585,38156.74
962,2026-06-06,11,杭州,多云,0.2967,0.5649,26.54,0.0445,69.949,50564.01
963,2026-04-23,7,杭州,晴,0.0775,0.5156,17.75,0.0053,25.148,59272.9
964,2026-04-14,13,杭州,晴,0.0385,0.5509,23.21,0.0169,64.752,84696.34
965,2026-04-30,7,杭州,晴,0.0231,0.5437,17.21,0.0101,26.675,60718.69
966,2026-06-02,8,杭州,多云,0.38,0.6998,18.83,0.0462,44.934,40659.8
967,2026-06-19,7,杭州,晴,0.1571,0.3985,18.21,0.0142,32.256,65471.71
968,2026-05-26,18,杭州,多云,0.5509,0.5745,29.39,0.0365,15.802,22451.68
969,2026-05-18,18,杭州,多云,0.4816,0.6218,22.64,0.0199,14.692,22003.22
970,2026-04-21,11,杭州,多云,0.5792,0.7736,24.62,0.0328,65.728,39698.11
971,2026-06-27,15,杭州,阴,0.8363,0.7962,31.25,0.0805,56.648,17516.24
972,2026-05-01,16,杭州,晴,0.2094,0.339,26.54,0.0046,40.851,68396.64
973,2026-04-17,15,杭州,晴,0.1136,0.547,28.11,0.0049,50.215,76801.99
974,2026-05-27,6,杭州,雨,0.9649,0.8813,18.32,0.6187,15.92,4177.79
975,2026-04-27,18,杭州,阴,0.6881,0.8482,26.12,0.055,10.522,8216.55
976,2026-06-20,11,杭州,阴,0.7888,0.6308,22.67,0.1418,70.244,18799.82
977,2026-06-17,18,杭州,晴,0.1429,0.2801,23.08,0.0174,17.322,55083.15
978,2026-06-28,16,杭州,多云,0.5691,0.4882,27.0,0.0785,45.492,35706.51
979,2026-05-21,8,杭州,多云,0.3175,0.7298,20.81,0.0096,43.814,44665.24
980,2026-06-29,17,杭州,多云,0.5725,0.6036,24.09,0.002,32.099,28928.73
981,2026-06-16,14,杭州,阴,0.7858,0.6673,27.58,0.0386,65.031,18372.0
982,2026-06-15,14,杭州,多云,0.4539,0.6723,21.01,0.0635,65.016,43283.37
983,2026-06-05,6,杭州,晴,0.0125,0.3454,14.88,0.0088,16.778,48822.27
984,2026-04-07,17,杭州,雨,0.902,0.7488,25.28,0.618,21.152,5764.77
985,2026-06-14,6,杭州,晴,0.1625,0.5632,14.39,0.0161,17.251,44921.46
986,2026-04-13,9,杭州,多云,0.611,0.5648,19.97,0.0678,49.463,35943.97
987,2026-04-22,10,杭州,多云,0.384,0.5131,27.13,0.0134,60.197,47463.25
988,2026-04-15,11,杭州,雨,0.9007,0.9103,24.75,0.5007,64.895,9775.44
989,2026-05-15,12,杭州,多云,0.2992,0.5775,24.48,0.035,70.306,51083.96
990,2026-04-25,12,杭州,多云,0.5144,0.508,27.23,0.0401,68.164,40388.84
991,2026-05-19,8,杭州,晴,0.2075,0.6019,22.9,0.0005,43.578,66814.91
992,2026-04-23,6,杭州,多云,0.5007,0.6039,14.37,0.0783,9.546,16124.63
993,2026-04-28,18,杭州,雨,0.8822,0.941,20.85,0.7085,10.758,4480.02
994,2026-04-26,15,杭州,多云,0.3171,0.5822,24.87,0.0741,51.794,47002.82
995,2026-06-21,13,杭州,多云,0.3194,0.7039,22.66,0.0012,70.245,49282.08
996,2026-04-16,16,杭州,晴,0.0268,0.5306,25.84,0.0109,37.862,77005.02
997,2026-05-21,10,杭州,晴,0.1811,0.581,27.25,0.0035,63.696,85160.75
998,2026-06-28,15,杭州,多云,0.2949,0.6694,29.46,0.0588,56.625,47711.23
999,2026-04-22,13,杭州,晴,0.1006,0.6161,30.45,0.0148,65.862,85490.03
1000,2026-06-24,13,杭州,多云,0.5098,0.5225,25.25,0.0311,70.233,42718.21
1001,2026-05-01,6,杭州,晴,0.083,0.4166,15.27,0.0178,11.445,35624.52
1002,2026-05-12,11,杭州,多云,0.6171,0.7356,24.07,0.0331,68.203,42653.89
1003,2026-04-29,6,杭州,晴,0.1093,0.3415,21.83,0.0135,10.991,35889.32
1004,2026-04-11,7,杭州,阴,0.8896,0.6567,14.53,0.1643,22.208,9723.48
1005,2026-05-01,11,杭州,多云,0.4089,0.459,25.41,0.0053,67.002,46860.4
1006,2026-04-08,6,杭州,多云,0.4909,0.643,11.98,0.0623,5.473,12152.58
1007,2026-04-10,18,杭州,晴,0.1714,0.3878,28.74,0.0188,6.049,25816.77
1008,2026-06-22,11,杭州,晴,0.1247,0.4025,24.56,0.0176,70.244,83700.05
1009,2026-05-19,12,杭州,晴,0.0323,0.489,29.22,0.0124,70.643,92694.14
1010,2026-04-15,16,杭州,多云,0.292,0.6714,30.06,0.0008,37.643,36797.46
1011,2026-04-07,17,杭州,晴,0.1925,0.3642,26.98,0.0122,21.152,49169.4
1012,2026-06-12,8,杭州,多云,0.3475,0.5591,19.92,0.0178,45.457,43097.55
1013,2026-06-19,14,杭州,阴,0.7019,0.8024,28.0,0.0533,65.061,20993.95
1014,2026-04-01,8,杭州,阴,0.7167,0.5928,22.65,0.035,34.381,16156.26
1015,2026-06-14,11,杭州,多云,0.3935,0.6283,25.66,0.0777,70.181,52945.5
1016,2026-04-05,13,杭州,多云,0.4028,0.7255,29.87,0.0468,63.422,46213.34
1017,2026-06-20,18,杭州,晴,0.1027,0.4595,24.59,0.0143,17.349,49734.39
1018,2026-05-11,9,杭州,晴,0.1237,0.3446,19.73,0.019,54.013,82448.09
1019,2026-06-13,16,杭州,多云,0.3484,0.7305,27.63,0.038,45.488,41856.86
1020,2026-05-23,8,杭州,多云,0.2934,0.5744,26.85,0.0778,44.037,43279.08
1021,2026-05-26,16,杭州,晴,0.1512,0.6166,25.64,0.0085,44.344,72798.22
1022,2026-05-12,7,杭州,晴,0.2075,0.5685,17.47,0.0064,28.915,57151.95
1023,2026-04-08,13,杭州,多云,0.3784,0.5288,29.27,0.0614,63.873,47544.46
1024,2026-04-28,12,杭州,晴,0.0956,0.4782,28.57,0.0172,68.528,83952.66
1025,2026-05-19,17,杭州,阴,0.7477,0.8646,28.78,0.1397,29.978,14388.19
1026,2026-05-07,14,杭州,多云,0.4216,0.5361,23.88,0.0721,62.237,46212.9
1027,2026-06-11,12,杭州,多云,0.3153,0.7731,22.62,0.0755,71.872,50631.01
1028,2026-06-07,12,杭州,晴,0.0136,0.4035,26.49,0.0196,71.75,92037.07
1029,2026-05-07,16,杭州,多云,0.5141,0.546,27.15,0.0414,41.874,35446.74
1030,2026-05-03,17,杭州,晴,0.0299,0.5558,23.07,0.0042,27.282,63471.9
1031,2026-05-02,15,杭州,晴,0.2015,0.553,28.79,0.0197,52.749,73161.49
1032,2026-04-12,10,杭州,晴,0.0308,0.5891,22.92,0.0172,58.62,89266.55
1033,2026-05-06,14,杭州,多云,0.4192,0.7317,27.69,0.0516,62.115,49877.19
1034,2026-05-08,17,杭州,阴,0.7814,0.8412,25.68,0.0138,28.225,13784.55
1035,2026-04-21,18,杭州,多云,0.4715,0.7571,22.85,0.0598,9.039,15867.16
1036,2026-05-01,9,杭州,晴,0.2087,0.3379,20.46,0.0053,52.596,81372.06
1037,2026-07-01,16,杭州,晴,0.1135,0.5007,26.25,0.0003,45.388,75885.13
1038,2026-05-03,11,杭州,晴,0.1846,0.3429,26.14,0.0149,67.237,86232.2
1039,2026-04-07,11,杭州,晴,0.1483,0.5443,26.55,0.0187,63.724,86625.15
1040,2026-06-12,10,杭州,多云,0.4698,0.5965,23.05,0.0771,64.951,39382.6
1041,2026-04-10,12,杭州,晴,0.1018,0.4652,26.17,0.0146,66.171,87463.02
1042,2026-05-15,15,杭州,雨,0.8162,0.9398,29.92,0.5497,54.505,10076.76
1043,2026-06-24,16,杭州,多云,0.572,0.7079,29.13,0.0297,45.576,32244.35
1044,2026-04-01,17,杭州,阴,0.6895,0.7384,25.31,0.0075,19.511,12556.78
1045,2026-04-04,18,杭州,多云,0.3455,0.5888,24.51,0.0284,4.298,12672.49
1046,2026-05-09,14,杭州,阴,0.743,0.8529,25.07,0.1442,62.473,21274.26
1047,2026-05-27,14,杭州,雨,0.8286,0.9086,30.53,0.6736,64.171,10531.91
1048,2026-06-20,6,杭州,晴,0.0599,0.318,8.48,0.006,17.349,49803.28
1049,2026-04-11,15,杭州,多云,0.4744,0.5431,26.49,0.011,49.077,41917.51
1050,2026-04-24,13,杭州,多云,0.3107,0.613,30.23,0.018,66.126,52854.71
1051,2026-05-20,10,杭州,多云,0.4779,0.6998,23.07,0.0727,63.608,41109.0
1052,2026-06-11,7,杭州,晴,0.2055,0.5746,16.62,0.0197,32.064,60927.02
1053,2026-06-06,6,杭州,多云,0.4417,0.5635,18.62,0.0517,16.85,23709.67
1054,2026-04-19,8,杭州,雨,0.9718,0.8053,21.81,0.7229,38.505,7254.36
1055,2026-05-12,15,杭州,多云,0.5995,0.6901,31.01,0.0345,54.14,37415.88
1056,2026-05-01,10,杭州,晴,0.1031,0.4332,19.94,0.0183,61.474,75866.01
1057,2026-04-26,6,杭州,多云,0.5408,0.6586,16.53,0.0649,10.283,16014.85
1058,2026-04-25,18,杭州,晴,0.0821,0.5893,22.62,0.0188,10.041,35295.65
1059,2026-06-17,6,杭州,多云,0.3382,0.4583,21.21,0.0622,17.322,27200.02
1060,2026-06-21,6,杭州,阴,0.8405,0.6574,14.89,0.0408,17.348,10339.39
1061,2026-06-01,6,杭州,晴,0.0554,0.3163,15.31,0.0109,16.443,52198.32
1062,2026-06-03,12,杭州,多云,0.5543,0.5243,27.23,0.013,71.589,41209.28
1063,2026-05-09,16,杭州,晴,0.1337,0.317,29.79,0.0132,42.19,72396.97
1064,2026-05-23,12,杭州,多云,0.3183,0.7105,24.98,0.0278,70.946,52776.68
1065,2026-06-04,16,杭州,阴,0.8321,0.8369,26.99,0.0174,45.069,15298.01
1066,2026-05-28,18,杭州,晴,0.1848,0.3739,22.0,0.004,16.034,45137.47
1067,2026-05-20,18,杭州,多云,0.3935,0.5014,29.39,0.0141,14.996,23686.67
1068,2026-06-16,6,杭州,晴,0.1647,0.3498,16.77,0.0153,17.304,45340.64
1069,2026-04-20,9,杭州,多云,0.6025,0.5766,23.88,0.0339,50.76,38334.8
1070,2026-06-09,6,杭州,晴,0.0893,0.5687,15.19,0.0187,17.037,45924.58
1071,2026-05-11,11,杭州,晴,0.054,0.4688,25.56,0.0112,68.103,97623.08
1072,2026-04-29,13,杭州,晴,0.0376,0.4124,29.35,0.0066,66.76,94003.51
1073,2026-04-23,13,杭州,晴,0.2126,0.5959,27.55,0.0173,65.995,82189.29
1074,2026-04-29,12,杭州,晴,0.1801,0.4142,30.6,0.0141,68.647,83201.43
1075,2026-05-31,12,杭州,晴,0.0043,0.3541,23.72,0.017,71.442,102442.5
1076,2026-04-21,6,杭州,晴,0.0371,0.6133,15.99,0.0068,9.039,32766.67
1077,2026-04-26,8,杭州,晴,0.166,0.5119,17.18,0.018,39.92,72089.56
1078,2026-05-19,18,杭州,雨,0.8257,0.8044,23.33,0.565,14.846,5489.22
1079,2026-05-17,15,杭州,晴,0.0049,0.6179,22.83,0.0079,54.734,90370.83
1080,2026-05-28,12,杭州,雨,0.7858,0.843,21.85,0.6779,71.273,11577.94
1081,2026-05-08,16,杭州,雨,0.986,0.7539,25.36,0.2318,42.034,7337.1
1082,2026-05-27,7,杭州,多云,0.4633,0.7654,19.63,0.0545,30.955,32289.64
1083,2026-07-01,8,杭州,阴,0.6517,0.8464,23.56,0.0472,45.388,19370.18
1084,2026-04-09,13,杭州,阴,0.7103,0.8605,26.97,0.1764,64.022,21058.08
1085,2026-04-10,6,杭州,晴,0.0577,0.4184,14.08,0.0149,6.049,29503.04
1086,2026-06-16,18,杭州,多云,0.4805,0.6346,22.36,0.0715,17.304,24921.25
1087,2026-04-17,9,杭州,晴,0.0083,0.2802,21.58,0.0083,50.215,80859.4
1088,2026-06-17,13,杭州,雨,0.9547,0.7861,30.91,0.7965,70.224,9624.97
1089,2026-06-16,7,杭州,晴,0.0012,0.4763,14.48,0.0027,32.217,66702.52
1090,2026-05-17,9,杭州,阴,0.8085,0.617,18.95,0.0467,54.734,18509.35
1091,2026-04-02,7,杭州,雨,0.9603,0.8409,17.7,0.5254,19.789,4929.15
1092,2026-06-08,9,杭州,雨,0.8942,0.8375,21.83,0.7404,56.444,8760.03
1093,2026-06-18,9,杭州,晴,0.1682,0.6168,21.22,0.0084,56.702,79594.96
1094,2026-04-28,17,杭州,晴,0.0748,0.4826,29.04,0.0161,26.254,60564.72
1095,2026-04-09,18,杭州,多云,0.3007,0.4884,24.03,0.0579,5.762,16542.47
1096,2026-05-02,9,杭州,晴,0.1705,0.4086,19.28,0.0193,52.749,78284.48
1097,2026-04-12,6,杭州,阴,0.6726,0.8427,13.66,0.1783,6.615,6503.5
1098,2026-04-17,10,杭州,晴,0.0945,0.3756,24.36,0.009,59.427,89151.21
1099,2026-04-11,12,杭州,多云,0.6048,0.5643,22.2,0.0122,66.311,43488.3
1100,2026-06-19,11,杭州,雨,0.9563,0.8624,25.44,0.6934,70.24,8973.0
1101,2026-05-23,18,杭州,多云,0.4698,0.7034,26.06,0.0178,15.419,22382.61
1102,2026-04-06,16,杭州,阴,0.6841,0.8672,27.31,0.1732,35.585,17462.5
1103,2026-04-02,11,杭州,雨,0.8334,0.7573,27.69,0.52,62.964,10639.48
1104,2026-04-12,11,杭州,阴,0.7992,0.8365,23.09,0.1712,64.463,18805.5
1105,2026-05-29,6,杭州,阴,0.7542,0.6589,19.03,0.1358,16.143,11017.47
1106,2026-04-21,8,杭州,多云,0.6135,0.6634,20.43,0.0281,38.921,32083.24
1107,2026-04-02,15,杭州,晴,0.1581,0.4538,24.82,0.0016,47.268,79375.08
1108,2026-04-10,14,杭州,多云,0.4048,0.5739,20.98,0.0384,58.288,46201.68
1109,2026-05-09,8,杭州,晴,0.0902,0.3571,26.93,0.0155,42.19,75595.55
1110,2026-06-17,17,杭州,阴,0.8375,0.6085,25.62,0.1718,32.234,13498.99
1111,2026-05-03,9,杭州,雨,0.9389,0.8866,22.1,0.7733,52.9,8685.32
1112,2026-06-07,7,杭州,雨,0.8642,0.9172,16.19,0.45,31.863,6818.31
1113,2026-05-27,16,杭州,晴,0.1455,0.3935,24.02,0.0119,44.44,75653.41
1114,2026-05-04,10,杭州,晴,0.0923,0.4746,25.29,0.0002,61.865,94291.51
1115,2026-05-21,6,杭州,晴,0.1042,0.3157,16.53,0.0017,15.142,42902.84
1116,2026-06-05,16,杭州,阴,0.8026,0.7414,28.14,0.1354,45.131,17798.0
1117,2026-06-06,7,杭州,晴,0.1253,0.3673,17.02,0.0024,31.802,64191.52
1118,2026-06-09,15,杭州,晴,0.1937,0.4586,19.77,0.0128,56.485,80541.53
1119,2026-06-03,17,杭州,多云,0.5922,0.7372,25.47,0.0379,31.592,26336.95
1120,2026-05-31,10,杭州,多云,0.5499,0.522,23.0,0.0379,64.433,39797.96
1121,2026-05-11,17,杭州,晴,0.2037,0.328,22.89,0.005,28.748,53370.99
1122,2026-06-19,6,杭州,阴,0.7195,0.6261,13.71,0.0235,17.345,11335.0
1123,2026-06-30,11,杭州,阴,0.786,0.838,24.61,0.1571,70.137,18893.29
1124,2026-05-05,11,杭州,雨,0.9945,0.9219,25.38,0.4483,67.465,7853.68
1125,2026-06-27,18,杭州,阴,0.6936,0.586,20.0,0.0353,17.242,12097.76
1126,2026-04-07,10,杭州,雨,0.8775,0.7953,23.55,0.7815,57.782,9992.3
1127,2026-05-31,10,杭州,多云,0.318,0.6211,25.62,0.0421,64.433,51807.57
1128,2026-05-12,14,杭州,晴,0.0057,0.5511,32.65,0.001,62.812,83457.37
1129,2026-04-10,11,杭州,多云,0.5324,0.5929,19.38,0.0487,64.17,39646.2
1130,2026-06-03,18,杭州,晴,0.1604,0.3795,27.08,0.0052,16.62,47655.94
1131,2026-04-11,18,杭州,多云,0.513,0.4666,24.99,0.0337,6.333,14124.55
1132,2026-04-07,7,杭州,雨,0.9084,0.7995,22.61,0.3666,21.152,6064.29
1133,2026-06-16,6,杭州,多云,0.4211,0.4521,16.64,0.0244,17.304,25721.26
1134,2026-06-20,18,杭州,多云,0.3704,0.5819,21.73,0.0193,17.349,26432.37
1135,2026-05-24,14,杭州,晴,0.057,0.5489,27.34,0.0072,63.946,89147.07
1136,2026-04-11,13,杭州,晴,0.1123,0.3595,27.35,0.0047,64.317,91329.32
1137,2026-05-21,12,杭州,多云,0.4697,0.6114,23.44,0.0364,70.799,47797.59
1138,2026-06-10,6,杭州,雨,0.8781,0.7719,19.78,0.683,17.089,5444.5
1139,2026-05-20,11,杭州,多云,0.4896,0.6909,23.25,0.0753,68.921,42917.23
1140,2026-06-22,12,杭州,晴,0.2012,0.5807,22.43,0.0163,71.999,74699.68
1141,2026-06-27,16,杭州,雨,0.8833,0.8859,27.25,0.4099,45.519,8780.93
1142,2026-05-26,18,杭州,多云,0.5416,0.5634,26.41,0.0173,15.802,21781.92
1143,2026-04-29,12,杭州,晴,0.1245,0.315,23.71,0.0091,68.647,93519.13
1144,2026-04-02,13,杭州,多云,0.2945,0.7505,29.42,0.0741,62.964,47463.86
1145,2026-05-22,10,杭州,多云,0.3263,0.652,23.75,0.0744,63.782,53048.89
1146,2026-05-25,14,杭州,晴,0.1065,0.3998,30.66,0.0084,64.023,86265.96
1147,2026-06-09,12,杭州,多云,0.3937,0.6302,28.99,0.0697,71.816,49078.28
1148,2026-06-27,10,杭州,多云,0.2899,0.7021,22.95,0.0282,65.01,52099.24
1149,2026-04-26,6,杭州,晴,0.1391,0.3154,17.7,0.0009,10.283,34092.81
1150,2026-05-01,13,杭州,晴,0.2055,0.3016,26.94,0.0165,67.002,82193.29
1151,2026-06-04,10,杭州,多云,0.6007,0.7155,21.64,0.0111,64.652,39083.3
1152,2026-06-19,17,杭州,多云,0.606,0.7264,25.53,0.0593,32.256,28058.75
1153,2026-04-14,14,杭州,雨,0.7979,0.8071,31.3,0.6567,58.947,10842.75
1154,2026-05-17,18,杭州,晴,0.0451,0.6158,26.49,0.0042,14.534,45191.56
1155,2026-05-08,15,杭州,晴,0.1268,0.442,27.59,0.0073,53.615,78260.78
1156,2026-06-02,6,杭州,晴,0.0813,0.3523,14.75,0.0027,16.534,47579.33
1157,2026-06-22,10,杭州,多云,0.5909,0.6197,26.64,0.0033,65.064,38728.49
1158,2026-05-22,10,杭州,多云,0.5882,0.7549,27.05,0.0186,63.782,37498.78
1159,2026-04-11,14,杭州,阴,0.8249,0.7358,30.33,0.0258,58.455,17949.74
1160,2026-06-14,17,杭州,晴,0.0495,0.5161,25.77,0.004,32.169,65561.15
1161,2026-06-11,17,杭州,多云,0.5724,0.6717,28.74,0.0213,32.064,29123.97
1162,2026-06-22,17,杭州,晴,0.0132,0.4611,22.88,0.0147,32.255,74050.27
1163,2026-05-12,13,杭州,多云,0.5049,0.4569,24.57,0.0259,68.203,42607.69
1164,2026-06-16,14,杭州,多云,0.4039,0.5367,26.75,0.0728,65.031,46519.67
1165,2026-04-25,9,杭州,多云,0.4568,0.4793,26.89,0.0532,51.627,41836.47
1166,2026-06-26,14,杭州,阴,0.7871,0.8421,27.67,0.07,65.027,20129.44
1167,2026-06-25,16,杭州,阴,0.8379,0.8364,26.36,0.1096,45.561,14769.26
1168,2026-04-19,14,杭州,多云,0.3039,0.6788,30.34,0.0762,59.74,48761.6
1169,2026-05-29,16,杭州,晴,0.1275,0.3229,26.43,0.0158,44.619,80708.95
1170,2026-06-29,11,杭州,晴,0.0167,0.3428,27.4,0.0138,70.159,92603.68
1171,2026-06-12,11,杭州,晴,0.0136,0.4861,26.9,0.0192,70.139,102108.58
1172,2026-04-18,11,杭州,晴,0.0413,0.3425,23.2,0.0169,65.317,99749.35
1173,2026-06-21,17,杭州,晴,0.0926,0.5524,24.34,0.0162,32.26,64701.38
1174,2026-05-11,11,杭州,阴,0.8746,0.6928,26.42,0.1445,68.103,17196.32
1175,2026-04-22,17,杭州,雨,0.923,0.9474,24.44,0.296,24.918,5617.56
1176,2026-04-08,15,杭州,晴,0.0571,0.3331,27.18,0.0051,48.486,85995.02
1177,2026-06-12,18,杭州,多云,0.5698,0.5926,27.86,0.0205,17.18,22320.84
1178,2026-04-16,12,杭州,晴,0.139,0.3199,21.41,0.0039,66.998,86548.27
1179,2026-04-18,7,杭州,晴,0.1578,0.2827,16.97,0.013,23.968,56994.32
1180,2026-04-06,14,杭州,晴,0.1441,0.5283,24.22,0.0062,57.611,78185.85
1181,2026-05-10,10,杭州,晴,0.2195,0.3612,22.69,0.0148,62.589,80108.15
1182,2026-05-15,7,杭州,多云,0.5373,0.4634,14.72,0.0032,29.394,30257.62
1183,2026-06-18,9,杭州,阴,0.8069,0.6938,24.19,0.1646,56.702,18152.35
1184,2026-05-26,16,杭州,阴,0.6648,0.7372,27.61,0.1357,44.344,19803.05
1185,2026-04-11,15,杭州,晴,0.2104,0.3364,33.35,0.016,49.077,75737.07
1186,2026-06-20,12,杭州,晴,0.142,0.4933,25.91,0.0198,71.999,87624.71
1187,2026-05-26,8,杭州,晴,0.1223,0.3652,21.83,0.0119,44.344,78242.83
1188,2026-06-23,9,杭州,阴,0.8717,0.7742,22.67,0.1339,56.706,15875.85
1189,2026-06-05,12,杭州,晴,0.0212,0.432,30.47,0.0173,71.674,92844.85
1190,2026-05-18,11,杭州,多云,0.4125,0.4866,26.9,0.0499,68.754,48311.6
1191,2026-04-28,17,杭州,多云,0.383,0.5021,21.16,0.055,26.254,32544.19
1192,2026-04-08,12,杭州,雨,0.9835,0.8116,27.62,0.4171,65.888,9432.4
1193,2026-04-16,7,杭州,晴,0.1809,0.3107,17.09,0.0121,23.478,52048.12
1194,2026-05-03,9,杭州,晴,0.063,0.4995,19.72,0.0008,52.9,85948.35
1195,2026-04-06,10,杭州,阴,0.6786,0.7933,25.26,0.0323,57.611,21200.24
1196,2026-06-22,12,杭州,晴,0.1768,0.5801,27.81,0.0098,71.999,83566.01
1197,2026-05-15,18,杭州,阴,0.8097,0.8037,23.91,0.1197,14.204,8517.55
1198,2026-05-06,16,杭州,晴,0.0731,0.4509,22.47,0.0127,41.711,71515.19
1199,2026-05-27,14,杭州,多云,0.5772,0.6272,26.91,0.0015,64.171,36048.32
1200,2026-06-30,10,杭州,多云,0.3143,0.4992,26.67,0.0721,64.943,51128.35
1201,2026-05-11,13,杭州,多云,0.4079,0.7615,28.04,0.007,68.103,47472.39
1202,2026-05-13,12,杭州,晴,0.0595,0.3359,29.67,0.0075,70.125,96832.84
1203,2026-05-25,12,杭州,阴,0.8812,0.6538,25.69,0.1509,71.083,17081.52
1204,2026-05-27,13,杭州,晴,0.0998,0.5933,23.16,0.0092,69.43,87548.84
1205,2026-05-19,16,杭州,雨,0.9438,0.9024,28.43,0.7117,43.578,7591.36
1206,2026-04-09,11,杭州,多云,0.3662,0.6857,23.38,0.0666,64.022,48187.77
1207,2026-05-05,12,杭州,晴,0.1824,0.3594,25.47,0.0152,69.323,85806.26
1208,2026-04-03,15,杭州,晴,0.1664,0.5267,30.65,0.0117,47.474,70591.62
1209,2026-05-06,17,杭州,多云,0.4141,0.5226,26.63,0.0613,27.858,32685.52
1210,2026-04-16,14,杭州,晴,0.1651,0.4074,28.37,0.0125,59.268,83891.32
1211,2026-04-08,10,杭州,阴,0.7606,0.6354,20.69,0.0275,57.952,19434.46
1212,2026-05-03,6,杭州,阴,0.7028,0.842,12.55,0.0466,11.885,9574.34
1213,2026-04-12,6,杭州,晴,0.0992,0.4753,17.03,0.0097,6.615,29972.73
1214,2026-04-02,17,杭州,多云,0.5906,0.5967,25.04,0.0274,19.789,23126.18
